run_id,phase,elapsed_s,transducer_psi,transducer_raw_psi,alicat_psi,switch_activated
2,back,30.189309099980164,9.74040192362418,9.74040192362418,9.72,False
2,back,30.237521999981254,9.819732370162434,9.819732370162434,9.77,False
2,back,30.285140399995726,9.8621703230649,9.8621703230649,9.81,False
2,back,30.3339954999974,9.907452233257644,9.907452233257644,9.86,False
2,back,30.381585800030734,9.936490805010326,9.936490805010326,9.91,False
2,back,30.42900499998359,10.013617485006206,10.013617485006206,9.96,False
2,back,30.47810260002734,10.030286473058812,10.030286473058812,10.01,False
2,back,30.524992700025905,10.099203951051436,10.099203951051436,10.05,False
2,back,30.572756199981086,10.135741164567076,10.135741164567076,10.1,False
2,back,30.620811600005254,10.197300739781536,10.197300739781536,10.15,False
2,back,30.668645899975672,10.224562910933471,10.224562910933471,10.2,False
2,back,30.716751599975396,10.30172563384009,10.30172563384009,10.24,False
2,back,30.76473709999118,10.334033812495596,10.334033812495596,10.29,False
2,back,30.81272520002676,10.399964877884067,10.399964877884067,10.34,False
2,back,30.860493800020777,10.409916153906412,10.409916153906412,10.39,False
2,back,30.908694499987178,10.500443931381158,10.500443931381158,10.44,False
2,back,30.957197099982295,10.512492561542741,10.512492561542741,10.48,False
2,back,31.00434079999104,10.57348403183078,10.57348403183078,10.53,False
2,back,31.053263399982825,10.596585821285895,10.596585821285895,10.58,False
2,back,31.100360699987505,10.676520415661312,10.676520415661312,10.63,False
2,back,31.148290499986615,10.725533625280164,10.725533625280164,10.68,False
2,back,31.19619619997684,10.760011243896386,10.760011243896386,10.72,False
2,back,31.244504000002053,10.82011365571951,10.82011365571951,10.77,False
2,back,31.292215100023896,10.85021806783264,10.85021806783264,10.82,False
2,back,31.339983200014103,10.916504413341261,10.916504413341261,10.87,False
2,back,31.388045399973635,10.950661078418992,10.950661078418992,10.91,False
2,back,31.436216500005685,11.008204443579592,11.008204443579592,10.96,False
2,back,31.484006499988027,11.04989579333102,11.04989579333102,11.01,False
2,back,31.531944299989846,11.108328216956533,11.108328216956533,11.06,False
2,back,31.57987969997339,11.132851126892247,11.132851126892247,11.11,False
2,back,31.62787379999645,11.194908437540732,11.194908437540732,11.15,False
2,back,31.67600420000963,11.223200406142375,11.223200406142375,11.2,False
2,back,31.724118900019675,11.294534475483648,11.294534475483648,11.25,False
2,back,31.77145170001313,11.33302658782465,11.33302658782465,11.3,False
2,back,31.819618100009393,11.392312027004339,11.392312027004339,11.35,False
2,back,31.86765029997332,11.440863544099905,11.440863544099905,11.4,False
